alpha, beta, c, latent_features, steps, NDCG
0.01, 1e-06, 0.1, 110, 150, 0.15997320080945893
0.01, 1e-06, 0.1, 110, 200, 0.17009716572974104
0.01, 1e-06, 0.1, 110, 250, 0.16095081408476683
0.01, 1e-06, 0.01, 3, 100, 0.33653139161150997
0.01, 1e-06, 0.01, 3, 150, 0.322908144966529
0.01, 1e-06, 0.01, 3, 200, 0.3248950038470078
0.01, 1e-06, 0.01, 3, 250, 0.3077919588445188
0.01, 1e-06, 0.01, 10, 100, 0.41031914080093423
0.01, 1e-06, 0.01, 10, 150, 0.39732945141223364
0.01, 1e-06, 0.01, 10, 200, 0.3960751316622948
0.01, 1e-06, 0.01, 10, 250, 0.411779631291931
0.01, 1e-06, 0.01, 30, 100, 0.26566863468200774
0.01, 1e-06, 0.01, 30, 150, 0.2456207990151934
0.01, 1e-06, 0.01, 30, 200, 0.2508456224836407
0.01, 1e-06, 0.01, 30, 250, 0.25489958883061287
0.01, 1e-06, 0.01, 50, 100, 0.14782385744690946
0.01, 1e-06, 0.01, 50, 150, 0.15301992334155137
0.01, 1e-06, 0.01, 50, 200, 0.1894469307428926
0.01, 1e-06, 0.01, 50, 250, 0.1839836295380023
0.01, 1e-06, 0.01, 70, 100, 0.07559975182285893
0.01, 1e-06, 0.01, 70, 150, 0.07541374720073529
0.01, 1e-06, 0.01, 70, 200, 0.07420520419689468
0.01, 1e-06, 0.01, 70, 250, 0.08085077168888696
0.01, 1e-06, 0.01, 90, 100, 0.11310442062522977
0.01, 1e-06, 0.01, 90, 150, 0.13186855985019694
0.01, 1e-06, 0.01, 90, 200, 0.10500514621235572
0.01, 1e-06, 0.01, 90, 250, 0.11797233158943018
0.01, 1e-06, 0.01, 110, 100, 0.17174258797754902
0.01, 1e-06, 0.01, 110, 150, 0.13087583770804698
0.01, 1e-06, 0.01, 110, 200, 0.15165043619974702
0.01, 1e-06, 0.01, 110, 250, 0.17174277904949925
0.0001, 100, 100, 3, 100, 0.32975509158904
0.0001, 100, 100, 3, 150, 0.3612761059288731
0.0001, 100, 100, 3, 200, 0.2976859099254272
0.0001, 100, 100, 3, 250, 0.33584704950951577
0.0001, 100, 100, 10, 100, 0.29697633806478135
0.0001, 100, 100, 10, 150, 0.34171593073789736
0.0001, 100, 100, 10, 200, 0.33630842297726377
0.0001, 100, 100, 10, 250, 0.321149653571614
0.0001, 100, 100, 30, 100, 0.3326263083673679
0.0001, 100, 100, 30, 150, 0.34431392463241556
0.0001, 100, 100, 30, 200, 0.30153493769461603
0.0001, 100, 100, 30, 250, 0.3337878286605164
0.0001, 100, 100, 50, 100, 0.2876748572398665
0.0001, 100, 100, 50, 150, 0.31668532577087466
0.0001, 100, 100, 50, 200, 0.3440938020311094
0.0001, 100, 100, 50, 250, 0.3276257661268376
0.0001, 100, 100, 70, 100, 0.3204448273695044
0.0001, 100, 100, 70, 150, 0.32204181909090424
0.0001, 100, 100, 70, 200, 0.3160759421745129
0.0001, 100, 100, 70, 250, 0.34988958276887155
0.0001, 100, 100, 90, 100, 0.30617122555965326
0.0001, 100, 100, 90, 150, 0.31723836451246923
0.0001, 100, 100, 90, 200, 0.31788355524049017
0.0001, 100, 100, 90, 250, 0.3245319531547243
0.0001, 100, 100, 110, 100, 0.32512829045704256
0.0001, 100, 100, 110, 150, 0.3267113094740602
0.0001, 100, 100, 110, 200, 0.286563402347853
0.0001, 100, 100, 110, 250, 0.3165741655716895
0.0001, 100, 10, 3, 100, 0.3259946542428223
0.0001, 100, 10, 3, 150, 0.33879321562422077
0.0001, 100, 10, 3, 200, 0.35474092573809535
0.0001, 100, 10, 3, 250, 0.3233404778848162
0.0001, 100, 10, 10, 100, 0.3153518636419452
0.0001, 100, 10, 10, 150, 0.3313933092019568
0.0001, 100, 10, 10, 200, 0.32939119550129675
0.0001, 100, 10, 10, 250, 0.33946200675232496
0.0001, 100, 10, 30, 100, 0.31996294927397206
0.0001, 100, 10, 30, 150, 0.3256206052393786
0.0001, 100, 10, 30, 200, 0.33822915723377794
0.0001, 100, 10, 30, 250, 0.3302122300714357
0.0001, 100, 10, 50, 100, 0.3521484662506008
0.0001, 100, 10, 50, 150, 0.32945172583313215
0.0001, 100, 10, 50, 200, 0.3429218474305749
0.0001, 100, 10, 50, 250, 0.3326417869409431
0.0001, 100, 10, 70, 100, 0.3533508344467833
0.0001, 100, 10, 70, 150, 0.33173994017454966
0.0001, 100, 10, 70, 200, 0.3484450682211274
0.0001, 100, 10, 70, 250, 0.31669134370699414
0.0001, 100, 10, 90, 100, 0.3352004465867072
0.0001, 100, 10, 90, 150, 0.31510723790903716
0.0001, 100, 10, 90, 200, 0.32662981673923264
0.0001, 100, 10, 90, 250, 0.30262311201143555
0.0001, 100, 10, 110, 100, 0.3113162750801895
0.0001, 100, 10, 110, 150, 0.3376187267161063
0.0001, 100, 10, 110, 200, 0.3127758501191135
0.0001, 100, 10, 110, 250, 0.3441577111547806
0.0001, 100, 1, 3, 100, 0.1387205060926002
0.0001, 100, 1, 3, 150, 0.13231483667809318
0.0001, 100, 1, 3, 200, 0.13262454365021134
0.0001, 100, 1, 3, 250, 0.10825857573481862
0.0001, 100, 1, 10, 100, 0.15544408884415073
0.0001, 100, 1, 10, 150, 0.14939303250141925
0.0001, 100, 1, 10, 200, 0.11927177875688327
0.0001, 100, 1, 10, 250, 0.13781871781892846
0.0001, 100, 1, 30, 100, 0.1320672796898304
0.0001, 100, 1, 30, 150, 0.12872814906751573
0.0001, 100, 1, 30, 200, 0.12418751707326349
0.0001, 100, 1, 30, 250, 0.15318185817437466
0.0001, 100, 1, 50, 100, 0.13834603266035375
0.0001, 100, 1, 50, 150, 0.1229650044415259
0.0001, 100, 1, 50, 200, 0.11908044296601929
0.0001, 100, 1, 50, 250, 0.1212113201263675
0.0001, 100, 1, 70, 100, 0.13974185122450528
0.0001, 100, 1, 70, 150, 0.10962329172778143
0.0001, 100, 1, 70, 200, 0.12147600134953
0.0001, 100, 1, 70, 250, 0.11150179543242024
0.0001, 100, 1, 90, 100, 0.11490589797767195
0.0001, 100, 1, 90, 150, 0.13339245344740977
0.0001, 100, 1, 90, 200, 0.15024412730001205
0.0001, 100, 1, 90, 250, 0.11484015298507068
0.0001, 100, 1, 110, 100, 0.12377086652845425
0.0001, 100, 1, 110, 150, 0.111333811281912
0.0001, 100, 1, 110, 200, 0.1444440961931949
0.0001, 100, 1, 110, 250, 0.12327289436617297
0.0001, 100, 0.1, 3, 100, 0.13068697256337303
0.0001, 100, 0.1, 3, 150, 0.14359247140298617
0.0001, 100, 0.1, 3, 200, 0.13455505139175306
0.0001, 100, 0.1, 3, 250, 0.15034077218355602
0.0001, 100, 0.1, 10, 100, 0.13107898873122414
0.0001, 100, 0.1, 10, 150, 0.13778555562087663
0.0001, 100, 0.1, 10, 200, 0.14816552790286244
0.0001, 100, 0.1, 10, 250, 0.14745369722458512
0.0001, 100, 0.1, 30, 100, 0.14293231072112317
0.0001, 100, 0.1, 30, 150, 0.14391257469663463
0.0001, 100, 0.1, 30, 200, 0.13825530527779198
0.0001, 100, 0.1, 30, 250, 0.1168177455304406
0.0001, 100, 0.1, 50, 100, 0.13080103706905521
0.0001, 100, 0.1, 50, 150, 0.14863976271481766
0.0001, 100, 0.1, 50, 200, 0.1406071739598502
0.0001, 100, 0.1, 50, 250, 0.132268203545266
0.0001, 100, 0.1, 70, 100, 0.1282162525171759
0.0001, 100, 0.1, 70, 150, 0.13425339749062595
0.0001, 100, 0.1, 70, 200, 0.1295280418592011
0.0001, 100, 0.1, 70, 250, 0.10963114761857895
0.0001, 100, 0.1, 90, 100, 0.1353898610659233
0.0001, 100, 0.1, 90, 150, 0.13938120150017408
0.0001, 100, 0.1, 90, 200, 0.13183550745967587
0.0001, 100, 0.1, 90, 250, 0.1292180465099212
0.0001, 100, 0.1, 110, 100, 0.11329824103534746
0.0001, 100, 0.1, 110, 150, 0.13053298658841686
0.0001, 100, 0.1, 110, 200, 0.15853622076859822
0.0001, 100, 0.1, 110, 250, 0.11126124090835635
0.0001, 100, 0.01, 3, 100, 0.11980854082744895
0.0001, 100, 0.01, 3, 150, 0.11243016059217258
0.0001, 100, 0.01, 3, 200, 0.12409015742231957
0.0001, 100, 0.01, 3, 250, 0.1368734121622482
0.0001, 100, 0.01, 10, 100, 0.1444293073481192
0.0001, 100, 0.01, 10, 150, 0.1410367603238342
0.0001, 100, 0.01, 10, 200, 0.130269752293015
0.0001, 100, 0.01, 10, 250, 0.13410983607573784
0.0001, 100, 0.01, 30, 100, 0.13276242418538473
0.0001, 100, 0.01, 30, 150, 0.1329897392539227
0.0001, 100, 0.01, 30, 200, 0.14144280932466102
0.0001, 100, 0.01, 30, 250, 0.13436812542714321
0.0001, 100, 0.01, 50, 100, 0.12262104049967906
0.0001, 100, 0.01, 50, 150, 0.12532364261487763
0.0001, 100, 0.01, 50, 200, 0.143885689866458
0.0001, 100, 0.01, 50, 250, 0.13092362409021704
0.0001, 100, 0.01, 70, 100, 0.12688592281168887
0.0001, 100, 0.01, 70, 150, 0.14790982497012728
0.0001, 100, 0.01, 70, 200, 0.14381431387520002
0.0001, 100, 0.01, 70, 250, 0.14460205600427348
0.0001, 100, 0.01, 90, 100, 0.13226070011879568
0.0001, 100, 0.01, 90, 150, 0.13591110814947066
0.0001, 100, 0.01, 90, 200, 0.13555652716592478
0.0001, 100, 0.01, 90, 250, 0.15001457421847192
0.0001, 100, 0.01, 110, 100, 0.13160097405581708
0.0001, 100, 0.01, 110, 150, 0.12594431602069917
0.0001, 100, 0.01, 110, 200, 0.15357949541432062
0.0001, 100, 0.01, 110, 250, 0.13624108523599765
0.0001, 1, 100, 3, 100, 0.3331169282897884
0.0001, 1, 100, 3, 150, 0.35650192381247264
0.0001, 1, 100, 3, 200, 0.3187521625021345
0.0001, 1, 100, 3, 250, 0.3248276448197763
0.0001, 1, 100, 10, 100, 0.33537291043964584
0.0001, 1, 100, 10, 150, 0.3250213417058673
0.0001, 1, 100, 10, 200, 0.3141012475750514
0.0001, 1, 100, 10, 250, 0.3146949486590395
0.0001, 1, 100, 30, 100, 0.30448024450704114
0.0001, 1, 100, 30, 150, 0.3281361205392022
0.0001, 1, 100, 30, 200, 0.3220453261052931
0.0001, 1, 100, 30, 250, 0.3004627210410107
0.0001, 1, 100, 50, 100, 0.29459282548250065
0.0001, 1, 100, 50, 150, 0.3216134418100933
0.0001, 1, 100, 50, 200, 0.3181532484059335
0.0001, 1, 100, 50, 250, 0.34186144750364966
0.0001, 1, 100, 70, 100, 0.3173651167766589
0.0001, 1, 100, 70, 150, 0.32073395678261796
0.0001, 1, 100, 70, 200, 0.32276337855452014
0.0001, 1, 100, 70, 250, 0.3440737761395112
0.0001, 1, 100, 90, 100, 0.3359964540093653
0.0001, 1, 100, 90, 150, 0.327286341997872
0.0001, 1, 100, 90, 200, 0.3273522352348386
0.0001, 1, 100, 90, 250, 0.31005388630494907
0.0001, 1, 100, 110, 100, 0.32273623510075344
0.0001, 1, 100, 110, 150, 0.32017536820209586
0.0001, 1, 100, 110, 200, 0.316304914098124
0.0001, 1, 100, 110, 250, 0.31773421051061757
0.0001, 1, 10, 3, 100, 0.31617955798957426
0.0001, 1, 10, 3, 150, 0.31938836370306123
0.0001, 1, 10, 3, 200, 0.3158408458136789
0.0001, 1, 10, 3, 250, 0.34254595877733535
0.0001, 1, 10, 10, 100, 0.3370034762382979
0.0001, 1, 10, 10, 150, 0.3196536632123053
0.0001, 1, 10, 10, 200, 0.3264565715960026
0.0001, 1, 10, 10, 250, 0.32966364461283826
0.0001, 1, 10, 30, 100, 0.3354258072245133
0.0001, 1, 10, 30, 150, 0.31524150502191584
0.0001, 1, 10, 30, 200, 0.3255345337928191
0.0001, 1, 10, 30, 250, 0.31962122746662514
0.0001, 1, 10, 50, 100, 0.31016271855025307
0.0001, 1, 10, 50, 150, 0.3212683328315011
0.0001, 1, 10, 50, 200, 0.3080442934500658
0.0001, 1, 10, 50, 250, 0.3320221832357072
0.0001, 1, 10, 70, 100, 0.3145936373998991
0.0001, 1, 10, 70, 150, 0.3197461325434053
0.0001, 1, 10, 70, 200, 0.30780433441862765
0.0001, 1, 10, 70, 250, 0.3206358492271276
0.0001, 1, 10, 90, 100, 0.3237456344561108
0.0001, 1, 10, 90, 150, 0.2973010056177517
0.0001, 1, 10, 90, 200, 0.32286410793631193
0.0001, 1, 10, 90, 250, 0.33573015249502786
0.0001, 1, 10, 110, 100, 0.31116621617488205
0.0001, 1, 10, 110, 150, 0.3187699071526382
0.0001, 1, 10, 110, 200, 0.3289767739985592
0.0001, 1, 10, 110, 250, 0.35925711110243463
0.0001, 1, 1, 3, 100, 0.33345411762431465
0.0001, 1, 1, 3, 150, 0.32855941334516126
0.0001, 1, 1, 3, 200, 0.32639387352440363
0.0001, 1, 1, 3, 250, 0.3078443372175559
0.0001, 1, 1, 10, 100, 0.3470021240607308
0.0001, 1, 1, 10, 150, 0.338346764795622
0.0001, 1, 1, 10, 200, 0.3192189009144269
0.0001, 1, 1, 10, 250, 0.32455096094273544
0.0001, 1, 1, 30, 100, 0.3334245307204233
0.0001, 1, 1, 30, 150, 0.3446446954583203
0.0001, 1, 1, 30, 200, 0.3381818186603547
0.0001, 1, 1, 30, 250, 0.3543601766330296
0.0001, 1, 1, 50, 100, 0.32953573138536846
0.0001, 1, 1, 50, 150, 0.3418351076653513
0.0001, 1, 1, 50, 200, 0.3438979316079214
0.0001, 1, 1, 50, 250, 0.3400906856321791
0.0001, 1, 1, 70, 100, 0.3393363542795059
0.0001, 1, 1, 70, 150, 0.3151562402009183
0.0001, 1, 1, 70, 200, 0.3185365796501486
0.0001, 1, 1, 70, 250, 0.3272483087493038
0.0001, 1, 1, 90, 100, 0.352921810475581
0.0001, 1, 1, 90, 150, 0.3298159568202862
0.0001, 1, 1, 90, 200, 0.3469570811572267
0.0001, 1, 1, 90, 250, 0.34387098270923216
0.0001, 1, 1, 110, 100, 0.32115804506743445
0.0001, 1, 1, 110, 150, 0.3110827128056653
0.0001, 1, 1, 110, 200, 0.3276492067785676
0.0001, 1, 1, 110, 250, 0.3288633203879108
0.0001, 1, 0.1, 3, 100, 0.12483695007173999
0.0001, 1, 0.1, 3, 150, 0.16477684266572706
0.0001, 1, 0.1, 3, 200, 0.14128020966791088
0.0001, 1, 0.1, 3, 250, 0.12995677019119295
0.0001, 1, 0.1, 10, 100, 0.14484485161979188
0.0001, 1, 0.1, 10, 150, 0.13497328133319045
0.0001, 1, 0.1, 10, 200, 0.13505366975929667
0.0001, 1, 0.1, 10, 250, 0.13029166046471855
0.0001, 1, 0.1, 30, 100, 0.14328032734042215
0.0001, 1, 0.1, 30, 150, 0.13507258508923065
0.0001, 1, 0.1, 30, 200, 0.13916933688472202
0.0001, 1, 0.1, 30, 250, 0.16194633916462922
0.0001, 1, 0.1, 50, 100, 0.10394154798363851
0.0001, 1, 0.1, 50, 150, 0.12973591169300172
0.0001, 1, 0.1, 50, 200, 0.13279497410346922
0.0001, 1, 0.1, 50, 250, 0.1516479015821966
0.0001, 1, 0.1, 70, 100, 0.14881656979146735
0.0001, 1, 0.1, 70, 150, 0.12654233761241984
0.0001, 1, 0.1, 70, 200, 0.1249943847173764
0.0001, 1, 0.1, 70, 250, 0.1315085073810174
0.0001, 1, 0.1, 90, 100, 0.10259040907739189
0.0001, 1, 0.1, 90, 150, 0.12152582525426885
0.0001, 1, 0.1, 90, 200, 0.12589589554104413
0.0001, 1, 0.1, 90, 250, 0.13654495992286295
0.0001, 1, 0.1, 110, 100, 0.14051146442034854
0.0001, 1, 0.1, 110, 150, 0.13031157633696766
0.0001, 1, 0.1, 110, 200, 0.10903816493025316
0.0001, 1, 0.1, 110, 250, 0.1408797254798213
0.0001, 1, 0.01, 3, 100, 0.14942014837895495
0.0001, 1, 0.01, 3, 150, 0.15118250472236505
0.0001, 1, 0.01, 3, 200, 0.13717212398031206
0.0001, 1, 0.01, 3, 250, 0.13353195237053017
0.0001, 1, 0.01, 10, 100, 0.1172290395056271
0.0001, 1, 0.01, 10, 150, 0.13304777119039235
0.0001, 1, 0.01, 10, 200, 0.12575661578202996
0.0001, 1, 0.01, 10, 250, 0.1296618810017988
0.0001, 1, 0.01, 30, 100, 0.1458415932617562
0.0001, 1, 0.01, 30, 150, 0.12115743179542804
0.0001, 1, 0.01, 30, 200, 0.12832446090928698
0.0001, 1, 0.01, 30, 250, 0.132324025703549
0.0001, 1, 0.01, 50, 100, 0.1242806559640322
0.0001, 1, 0.01, 50, 150, 0.12403463793350475
0.0001, 1, 0.01, 50, 200, 0.1333577800469873
0.0001, 1, 0.01, 50, 250, 0.15248780949349636
0.0001, 1, 0.01, 70, 100, 0.10984598393370648
0.0001, 1, 0.01, 70, 150, 0.12634465046188073
0.0001, 1, 0.01, 70, 200, 0.1279418646081048
0.0001, 1, 0.01, 70, 250, 0.13138235293901057
0.0001, 1, 0.01, 90, 100, 0.11365146395993177
0.0001, 1, 0.01, 90, 150, 0.14155084779315177
0.0001, 1, 0.01, 90, 200, 0.12101215854137265
0.0001, 1, 0.01, 90, 250, 0.12817915262979057
0.0001, 1, 0.01, 110, 100, 0.14228464810888575
0.0001, 1, 0.01, 110, 150, 0.12451099539963825
0.0001, 1, 0.01, 110, 200, 0.1380958234933939
0.0001, 1, 0.01, 110, 250, 0.144279110966978
0.0001, 0.01, 100, 3, 100, 0.3264239043016999
0.0001, 0.01, 100, 3, 150, 0.33876955968961864
0.0001, 0.01, 100, 3, 200, 0.3386102188354746
0.0001, 0.01, 100, 3, 250, 0.32239679392117027
0.0001, 0.01, 100, 10, 100, 0.32824651205207744
0.0001, 0.01, 100, 10, 150, 0.32362298143004703
0.0001, 0.01, 100, 10, 200, 0.33109798405245144
0.0001, 0.01, 100, 10, 250, 0.32512176091718087
0.0001, 0.01, 100, 30, 100, 0.307378361134073
0.0001, 0.01, 100, 30, 150, 0.3020178183703225
0.0001, 0.01, 100, 30, 200, 0.3330510700021302
0.0001, 0.01, 100, 30, 250, 0.3239307021925233
0.0001, 0.01, 100, 50, 100, 0.31412079599152215
0.0001, 0.01, 100, 50, 150, 0.3538407467250363
0.0001, 0.01, 100, 50, 200, 0.3016804500882198
0.0001, 0.01, 100, 50, 250, 0.3161240204616732
0.0001, 0.01, 100, 70, 100, 0.3288212338430322
0.0001, 0.01, 100, 70, 150, 0.32783669989023595
0.0001, 0.01, 100, 70, 200, 0.3045903329085496
0.0001, 0.01, 100, 70, 250, 0.32870179282299744
0.0001, 0.01, 100, 90, 100, 0.28529588782702203
0.0001, 0.01, 100, 90, 150, 0.328650087275675
0.0001, 0.01, 100, 90, 200, 0.3047128800880765
0.0001, 0.01, 100, 90, 250, 0.3402536871950775
0.0001, 0.01, 100, 110, 100, 0.304707115768208
0.0001, 0.01, 100, 110, 150, 0.34306743997868955
0.0001, 0.01, 100, 110, 200, 0.31159354677986517
0.0001, 0.01, 100, 110, 250, 0.3181218693692688
0.0001, 0.01, 10, 3, 100, 0.32548581839475493
0.0001, 0.01, 10, 3, 150, 0.31744255777798797
0.0001, 0.01, 10, 3, 200, 0.33834385074151657
0.0001, 0.01, 10, 3, 250, 0.3170367655682444
0.0001, 0.01, 10, 10, 100, 0.33959841832866766
0.0001, 0.01, 10, 10, 150, 0.3304191804603614
0.0001, 0.01, 10, 10, 200, 0.3192178193261384
0.0001, 0.01, 10, 10, 250, 0.33168840932424837
0.0001, 0.01, 10, 30, 100, 0.32934992710077216
0.0001, 0.01, 10, 30, 150, 0.31762105002736013
0.0001, 0.01, 10, 30, 200, 0.31001688490173
0.0001, 0.01, 10, 30, 250, 0.3291066687693622
0.0001, 0.01, 10, 50, 100, 0.3331476345161823
0.0001, 0.01, 10, 50, 150, 0.31889431994252637
0.0001, 0.01, 10, 50, 200, 0.32203956850944515
0.0001, 0.01, 10, 50, 250, 0.3068770272587491
0.0001, 0.01, 10, 70, 100, 0.35054718131828677
0.0001, 0.01, 10, 70, 150, 0.32069044743716757
0.0001, 0.01, 10, 70, 200, 0.3426406549259162
0.0001, 0.01, 10, 70, 250, 0.30330797305285384
0.0001, 0.01, 10, 90, 100, 0.29996591882390605
0.0001, 0.01, 10, 90, 150, 0.312299261991265
0.0001, 0.01, 10, 90, 200, 0.3187815982110757
0.0001, 0.01, 10, 90, 250, 0.3244408742819791
0.0001, 0.01, 10, 110, 100, 0.3285050024363092
0.0001, 0.01, 10, 110, 150, 0.30430274641730437
0.0001, 0.01, 10, 110, 200, 0.3350998627034541
0.0001, 0.01, 10, 110, 250, 0.33204840642166983
0.0001, 0.01, 1, 3, 100, 0.322797589922622
0.0001, 0.01, 1, 3, 150, 0.32140948736767855
0.0001, 0.01, 1, 3, 200, 0.30929719171192066
0.0001, 0.01, 1, 3, 250, 0.3049768190071997
0.0001, 0.01, 1, 10, 100, 0.3529968963363946
0.0001, 0.01, 1, 10, 150, 0.33357358550136745
0.0001, 0.01, 1, 10, 200, 0.3294668659123014
0.0001, 0.01, 1, 10, 250, 0.34449061176151347
0.0001, 0.01, 1, 30, 100, 0.31797753472566204
0.0001, 0.01, 1, 30, 150, 0.33027255740624617
0.0001, 0.01, 1, 30, 200, 0.33212255469596696
0.0001, 0.01, 1, 30, 250, 0.31259019411561084
0.0001, 0.01, 1, 50, 100, 0.31041814711257437
0.0001, 0.01, 1, 50, 150, 0.3326847521630905
0.0001, 0.01, 1, 50, 200, 0.3250819612156408
0.0001, 0.01, 1, 50, 250, 0.34275401174647024
0.0001, 0.01, 1, 70, 100, 0.2916014572026829
0.0001, 0.01, 1, 70, 150, 0.3230321127187012
0.0001, 0.01, 1, 70, 200, 0.3056625667043372
0.0001, 0.01, 1, 70, 250, 0.3107035249527302
0.0001, 0.01, 1, 90, 100, 0.3389863271059433
0.0001, 0.01, 1, 90, 150, 0.29821448892665436
0.0001, 0.01, 1, 90, 200, 0.3197031993786781
0.0001, 0.01, 1, 90, 250, 0.3330032256953173
0.0001, 0.01, 1, 110, 100, 0.3294161881450943
0.0001, 0.01, 1, 110, 150, 0.325799951090503
0.0001, 0.01, 1, 110, 200, 0.3180787239808031
0.0001, 0.01, 1, 110, 250, 0.32381865690952133
0.0001, 0.01, 0.1, 3, 100, 0.32339382185548826
0.0001, 0.01, 0.1, 3, 150, 0.31713635446850214
0.0001, 0.01, 0.1, 3, 200, 0.3042581747714452
0.0001, 0.01, 0.1, 3, 250, 0.34018255236092787
0.0001, 0.01, 0.1, 10, 100, 0.3463021307515536
0.0001, 0.01, 0.1, 10, 150, 0.29245683444436976
0.0001, 0.01, 0.1, 10, 200, 0.3404893547880502
0.0001, 0.01, 0.1, 10, 250, 0.33768882006288015
0.0001, 0.01, 0.1, 30, 100, 0.3217974201053917
0.0001, 0.01, 0.1, 30, 150, 0.3342098784691512
0.0001, 0.01, 0.1, 30, 200, 0.33338138536016976
0.0001, 0.01, 0.1, 30, 250, 0.31173656017246804
0.0001, 0.01, 0.1, 50, 100, 0.3511208443742757
0.0001, 0.01, 0.1, 50, 150, 0.34464501309309165
0.0001, 0.01, 0.1, 50, 200, 0.3452044483909507
0.0001, 0.01, 0.1, 50, 250, 0.32711668971392593
0.0001, 0.01, 0.1, 70, 100, 0.34333843745716763
0.0001, 0.01, 0.1, 70, 150, 0.30909781415379617
0.0001, 0.01, 0.1, 70, 200, 0.335956059459671
0.0001, 0.01, 0.1, 70, 250, 0.36130831102923155
0.0001, 0.01, 0.1, 90, 100, 0.31757905652672375
0.0001, 0.01, 0.1, 90, 150, 0.32716338892868096
0.0001, 0.01, 0.1, 90, 200, 0.33411264831456494
0.0001, 0.01, 0.1, 90, 250, 0.3273927458837776
0.0001, 0.01, 0.1, 110, 100, 0.32529785347522844
0.0001, 0.01, 0.1, 110, 150, 0.3466261905896626
0.0001, 0.01, 0.1, 110, 200, 0.3103434913510228
0.0001, 0.01, 0.1, 110, 250, 0.31566230819489616
0.0001, 0.01, 0.01, 3, 100, 0.13494510059601408
0.0001, 0.01, 0.01, 3, 150, 0.13473950230496784
0.0001, 0.01, 0.01, 3, 200, 0.12005674026408514
0.0001, 0.01, 0.01, 3, 250, 0.12777444912488053
0.0001, 0.01, 0.01, 10, 100, 0.14538937246092462
0.0001, 0.01, 0.01, 10, 150, 0.11726820240913788
0.0001, 0.01, 0.01, 10, 200, 0.1343479951193233
0.0001, 0.01, 0.01, 10, 250, 0.1270201370613968
0.0001, 0.01, 0.01, 30, 100, 0.1356293811520574
0.0001, 0.01, 0.01, 30, 150, 0.14208614712413786
0.0001, 0.01, 0.01, 30, 200, 0.11966128395464763
0.0001, 0.01, 0.01, 30, 250, 0.1453482706836982
0.0001, 0.01, 0.01, 50, 100, 0.12767935525990842
0.0001, 0.01, 0.01, 50, 150, 0.14614972624889264
0.0001, 0.01, 0.01, 50, 200, 0.091035418729316
0.0001, 0.01, 0.01, 50, 250, 0.14112373198757205
0.0001, 0.01, 0.01, 70, 100, 0.11686092534166394
0.0001, 0.01, 0.01, 70, 150, 0.1355421309177314
0.0001, 0.01, 0.01, 70, 200, 0.13207534981361946
0.0001, 0.01, 0.01, 70, 250, 0.11724993862305483
0.0001, 0.01, 0.01, 90, 100, 0.1395692234864844
0.0001, 0.01, 0.01, 90, 150, 0.11864020245502548
0.0001, 0.01, 0.01, 90, 200, 0.1350687929638036
0.0001, 0.01, 0.01, 90, 250, 0.1352292148589863
0.0001, 0.01, 0.01, 110, 100, 0.12828381587540788
0.0001, 0.01, 0.01, 110, 150, 0.12955297851865108
0.0001, 0.01, 0.01, 110, 200, 0.1334496364133231
0.0001, 0.01, 0.01, 110, 250, 0.12442060085697594
0.0001, 0.0001, 100, 3, 100, 0.3359361718523719
0.0001, 0.0001, 100, 3, 150, 0.3334410357361305
0.0001, 0.0001, 100, 3, 200, 0.3159691450994975
0.0001, 0.0001, 100, 3, 250, 0.2955448891166495
0.0001, 0.0001, 100, 10, 100, 0.44598426387000506
0.0001, 0.0001, 100, 10, 150, 0.42157627933727765
0.0001, 0.0001, 100, 10, 200, 0.4201269432156425
0.0001, 0.0001, 100, 10, 250, 0.4050638710288203
0.0001, 0.0001, 100, 30, 100, 0.4047594332558966
0.0001, 0.0001, 100, 30, 150, 0.41167896464217074
0.0001, 0.0001, 100, 30, 200, 0.4331234186390984
0.0001, 0.0001, 100, 30, 250, 0.4319286507708549
0.0001, 0.0001, 100, 50, 100, 0.42279818439122524
0.0001, 0.0001, 100, 50, 150, 0.3945988596019307
0.0001, 0.0001, 100, 50, 200, 0.4262831999490985
0.0001, 0.0001, 100, 50, 250, 0.4139028677553879
0.0001, 0.0001, 100, 70, 100, 0.407392806705355
0.0001, 0.0001, 100, 70, 150, 0.4131752890426616
0.0001, 0.0001, 100, 70, 200, 0.38974032163218375
0.0001, 0.0001, 100, 70, 250, 0.40114444900824836
0.0001, 0.0001, 100, 90, 100, 0.41921246713504234
0.0001, 0.0001, 100, 90, 150, 0.4000119436824145
0.0001, 0.0001, 100, 90, 200, 0.38947691893946407
0.0001, 0.0001, 100, 90, 250, 0.37731841570886876
0.0001, 0.0001, 100, 110, 100, 0.3722983890325953
0.0001, 0.0001, 100, 110, 150, 0.39312603366627635
0.0001, 0.0001, 100, 110, 200, 0.37696157545668574
0.0001, 0.0001, 100, 110, 250, 0.4060630719106307
0.0001, 0.0001, 10, 3, 100, 0.32420669971246385
0.0001, 0.0001, 10, 3, 150, 0.31337701225226583
0.0001, 0.0001, 10, 3, 200, 0.3213161706040583
0.0001, 0.0001, 10, 3, 250, 0.34142544384498974
0.0001, 0.0001, 10, 10, 100, 0.38170057131799046
0.0001, 0.0001, 10, 10, 150, 0.39755441466518965
0.0001, 0.0001, 10, 10, 200, 0.40349434791435823
0.0001, 0.0001, 10, 10, 250, 0.4453564418652728
