alpha, beta, latent_features, steps, C, NDCG
10000.0, 100000000.0, 10, 200, 0.0001, 0.5056666831287159
10000.0, 100000000.0, 10, 200, 1e-05, 0.5037967889764008
10000.0, 100000000.0, 10, 200, 1e-06, 0.510581645713788
10000.0, 100000000.0, 10, 200, 0, 0.016394870512928914
10000.0, 100000000.0, 15, 1, 1000, 0.5142492365928043
10000.0, 100000000.0, 15, 1, 100, 0.5155687237607917
10000.0, 100000000.0, 15, 1, 1, 0.49099398421735757
10000.0, 100000000.0, 15, 1, 0.1, 0.52648455107192
10000.0, 100000000.0, 15, 1, 0.01, 0.5233695547938739
10000.0, 100000000.0, 15, 1, 0.001, 0.5144785956059366
10000.0, 100000000.0, 15, 1, 0.0001, 0.4851830568452539
10000.0, 100000000.0, 15, 1, 1e-05, 0.49222770384393777
10000.0, 100000000.0, 15, 1, 1e-06, 0.5000340277808066
10000.0, 100000000.0, 15, 1, 0, 0.5050044848722685
10000.0, 100000000.0, 15, 50, 1000, 0.14675690748069944
10000.0, 100000000.0, 15, 50, 100, 0.11904011754250308
10000.0, 100000000.0, 15, 50, 1, 0.4955548914427352
10000.0, 100000000.0, 15, 50, 0.1, 0.5047713758463276
10000.0, 100000000.0, 15, 50, 0.01, 0.485729185232152
10000.0, 100000000.0, 15, 50, 0.001, 0.4961529095275904
10000.0, 100000000.0, 15, 50, 0.0001, 0.5121956337900352
10000.0, 100000000.0, 15, 50, 1e-05, 0.5182547217597159
10000.0, 100000000.0, 15, 50, 1e-06, 0.509724557212007
10000.0, 100000000.0, 15, 50, 0, 0.4937419369327178
10000.0, 100000000.0, 15, 100, 1000, 0.14136894432103875
10000.0, 100000000.0, 15, 100, 100, 0.10652614565812284
10000.0, 100000000.0, 15, 100, 1, 0.4855860109231155
10000.0, 100000000.0, 15, 100, 0.1, 0.5018838803554336
10000.0, 100000000.0, 15, 100, 0.01, 0.5075672114701715
10000.0, 100000000.0, 15, 100, 0.001, 0.5048484024816209
10000.0, 100000000.0, 15, 100, 0.0001, 0.5145783468061627
10000.0, 100000000.0, 15, 100, 1e-05, 0.49602049896468736
10000.0, 100000000.0, 15, 100, 1e-06, 0.5190498419697797
10000.0, 100000000.0, 15, 100, 0, 0.016480942409120226
10000.0, 100000000.0, 15, 150, 1000, 0.14371250765012133
10000.0, 100000000.0, 15, 150, 100, 0.1312186443783348
10000.0, 100000000.0, 15, 150, 1, 0.4963594488831928
10000.0, 100000000.0, 15, 150, 0.1, 0.49459201844021045
10000.0, 100000000.0, 15, 150, 0.01, 0.49387338735361214
10000.0, 100000000.0, 15, 150, 0.001, 0.5119995318288773
10000.0, 100000000.0, 15, 150, 0.0001, 0.5039893764199089
10000.0, 100000000.0, 15, 150, 1e-05, 0.5165113180432617
10000.0, 100000000.0, 15, 150, 1e-06, 0.5136376827781856
10000.0, 100000000.0, 15, 150, 0, 0.01741576166812343
10000.0, 100000000.0, 15, 200, 1000, 0.1275959190521233
10000.0, 100000000.0, 15, 200, 100, 0.11847102420262468
10000.0, 100000000.0, 15, 200, 1, 0.5126817755119393
10000.0, 100000000.0, 15, 200, 0.1, 0.5078805996525106
10000.0, 100000000.0, 15, 200, 0.01, 0.4976423048660704
10000.0, 100000000.0, 15, 200, 0.001, 0.5083733801516328
10000.0, 100000000.0, 15, 200, 0.0001, 0.4965188806699492
10000.0, 100000000.0, 15, 200, 1e-05, 0.4972612596422198
10000.0, 100000000.0, 15, 200, 1e-06, 0.5133431636265101
10000.0, 100000000.0, 15, 200, 0, 0.4913573296407943
10000.0, 100000000.0, 20, 1, 1000, 0.5208883173002128
10000.0, 100000000.0, 20, 1, 100, 0.5188808223799412
10000.0, 100000000.0, 20, 1, 1, 0.4960213591064321
10000.0, 100000000.0, 20, 1, 0.1, 0.5033852187688193
10000.0, 100000000.0, 20, 1, 0.01, 0.49812825965049234
10000.0, 100000000.0, 20, 1, 0.001, 0.5064877021052677
10000.0, 100000000.0, 20, 1, 0.0001, 0.5040698221571267
10000.0, 100000000.0, 20, 1, 1e-05, 0.49243223432029637
10000.0, 100000000.0, 20, 1, 1e-06, 0.5050927112392128
10000.0, 100000000.0, 20, 1, 0, 0.4931383798526825
10000.0, 100000000.0, 20, 50, 1000, 0.13937629034702492
10000.0, 100000000.0, 20, 50, 100, 0.10701253907606782
10000.0, 100000000.0, 20, 50, 1, 0.5175009332634586
10000.0, 100000000.0, 20, 50, 0.1, 0.49459637754693714
10000.0, 100000000.0, 20, 50, 0.01, 0.4874794002054653
10000.0, 100000000.0, 20, 50, 0.001, 0.49346439453368063
10000.0, 100000000.0, 20, 50, 0.0001, 0.49658083597500174
10000.0, 100000000.0, 20, 50, 1e-05, 0.5321813581656027
10000.0, 100000000.0, 20, 50, 1e-06, 0.5138211134642995
10000.0, 100000000.0, 20, 50, 0, 0.5283585851598539
10000.0, 100000000.0, 20, 100, 1000, 0.14489516521351317
10000.0, 100000000.0, 20, 100, 100, 0.126057967661519
10000.0, 100000000.0, 20, 100, 1, 0.5024500207573277
10000.0, 100000000.0, 20, 100, 0.1, 0.5192840303413226
10000.0, 100000000.0, 20, 100, 0.01, 0.49963532754959955
10000.0, 100000000.0, 20, 100, 0.001, 0.5173705194197893
10000.0, 100000000.0, 20, 100, 0.0001, 0.5010575860917641
10000.0, 100000000.0, 20, 100, 1e-05, 0.5032268750999068
10000.0, 100000000.0, 20, 100, 1e-06, 0.48437688050248445
10000.0, 100000000.0, 20, 100, 0, 0.015445179888237626
10000.0, 100000000.0, 20, 150, 1000, 0.16490825284869084
10000.0, 100000000.0, 20, 150, 100, 0.1331062684462216
10000.0, 100000000.0, 20, 150, 1, 0.5036625990227508
10000.0, 100000000.0, 20, 150, 0.1, 0.47528031103446966
10000.0, 100000000.0, 20, 150, 0.01, 0.49242468062997774
10000.0, 100000000.0, 20, 150, 0.001, 0.4975172214117575
10000.0, 100000000.0, 20, 150, 0.0001, 0.5041923258143817
10000.0, 100000000.0, 20, 150, 1e-05, 0.5100522139551331
10000.0, 100000000.0, 20, 150, 1e-06, 0.5016201632906264
10000.0, 100000000.0, 20, 150, 0, 0.017961921167819132
10000.0, 100000000.0, 20, 200, 1000, 0.12549631714664838
10000.0, 100000000.0, 20, 200, 100, 0.12783551844526633
10000.0, 100000000.0, 20, 200, 1, 0.5123627543903317
10000.0, 100000000.0, 20, 200, 0.1, 0.4830855295576245
10000.0, 100000000.0, 20, 200, 0.01, 0.4972239447519322
10000.0, 100000000.0, 20, 200, 0.001, 0.504106562418066
10000.0, 100000000.0, 20, 200, 0.0001, 0.49498308223468557
10000.0, 100000000.0, 20, 200, 1e-05, 0.5010792248370662
10000.0, 100000000.0, 20, 200, 1e-06, 0.49560249173186904
10000.0, 100000000.0, 20, 200, 0, 0.018316519336408873
10000.0, 1000000.0, 3, 1, 1000, 0.4921458871298152
10000.0, 1000000.0, 3, 1, 100, 0.5046339537287928
10000.0, 1000000.0, 3, 1, 1, 0.5055788556621308
10000.0, 1000000.0, 3, 1, 0.1, 0.5222515537863114
10000.0, 1000000.0, 3, 1, 0.01, 0.5006726447070105
10000.0, 1000000.0, 3, 1, 0.001, 0.4920499611046681
10000.0, 1000000.0, 3, 1, 0.0001, 0.5052179389146422
10000.0, 1000000.0, 3, 1, 1e-05, 0.5136591723868874
10000.0, 1000000.0, 3, 1, 1e-06, 0.5003832250390529
10000.0, 1000000.0, 3, 1, 0, 0.5004127127647279
10000.0, 1000000.0, 3, 50, 1000, 0.0943753265155069
10000.0, 1000000.0, 3, 50, 100, 0.5243357563520251
10000.0, 1000000.0, 3, 50, 1, 0.4920000183730391
10000.0, 1000000.0, 3, 50, 0.1, 0.5099190499427532
10000.0, 1000000.0, 3, 50, 0.01, 0.49986691967524666
10000.0, 1000000.0, 3, 50, 0.001, 0.49090209481393315
10000.0, 1000000.0, 3, 50, 0.0001, 0.5152433298118411
10000.0, 1000000.0, 3, 50, 1e-05, 0.5162735858008969
10000.0, 1000000.0, 3, 50, 1e-06, 0.5092940410570688
10000.0, 1000000.0, 3, 50, 0, 0.10070527650223983
10000.0, 1000000.0, 3, 100, 1000, 0.11591335148153303
10000.0, 1000000.0, 3, 100, 100, 0.49217373691552074
10000.0, 1000000.0, 3, 100, 1, 0.49097477321399446
10000.0, 1000000.0, 3, 100, 0.1, 0.493551043611202
10000.0, 1000000.0, 3, 100, 0.01, 0.5139205299699235
10000.0, 1000000.0, 3, 100, 0.001, 0.4945781493487971
10000.0, 1000000.0, 3, 100, 0.0001, 0.49892967235051855
10000.0, 1000000.0, 3, 100, 1e-05, 0.5098280597767562
10000.0, 1000000.0, 3, 100, 1e-06, 0.49735069209536964
10000.0, 1000000.0, 3, 100, 0, 0.08030260537182693
10000.0, 1000000.0, 3, 150, 1000, 0.16170651809380512
10000.0, 1000000.0, 3, 150, 100, 0.5057149915317192
10000.0, 1000000.0, 3, 150, 1, 0.49614037222546264
10000.0, 1000000.0, 3, 150, 0.1, 0.4950772089765476
10000.0, 1000000.0, 3, 150, 0.01, 0.5233718875929189
10000.0, 1000000.0, 3, 150, 0.001, 0.506425254148037
10000.0, 1000000.0, 3, 150, 0.0001, 0.5132519373806782
10000.0, 1000000.0, 3, 150, 1e-05, 0.4948627438428071
10000.0, 1000000.0, 3, 150, 1e-06, 0.5041441240048014
10000.0, 1000000.0, 3, 150, 0, 0.09744609508350377
10000.0, 1000000.0, 3, 200, 1000, 0.12350137793010116
10000.0, 1000000.0, 3, 200, 100, 0.5084412144203495
10000.0, 1000000.0, 3, 200, 1, 0.4975330811071501
10000.0, 1000000.0, 3, 200, 0.1, 0.5226066810634198
10000.0, 1000000.0, 3, 200, 0.01, 0.48825498572648
10000.0, 1000000.0, 3, 200, 0.001, 0.4988117700638827
10000.0, 1000000.0, 3, 200, 0.0001, 0.5127182747156703
10000.0, 1000000.0, 3, 200, 1e-05, 0.4949373131826431
10000.0, 1000000.0, 3, 200, 1e-06, 0.5128526786437404
10000.0, 1000000.0, 3, 200, 0, 0.10791762048564506
10000.0, 1000000.0, 5, 1, 1000, 0.5066521983493244
10000.0, 1000000.0, 5, 1, 100, 0.49185333472135073
10000.0, 1000000.0, 5, 1, 1, 0.506511125264511
10000.0, 1000000.0, 5, 1, 0.1, 0.5058289938122038
10000.0, 1000000.0, 5, 1, 0.01, 0.5133063415840089
10000.0, 1000000.0, 5, 1, 0.001, 0.49166637732155427
10000.0, 1000000.0, 5, 1, 0.0001, 0.5035372657445883
10000.0, 1000000.0, 5, 1, 1e-05, 0.49762212011974405
10000.0, 1000000.0, 5, 1, 1e-06, 0.4927724312725237
10000.0, 1000000.0, 5, 1, 0, 0.4985240107800964
10000.0, 1000000.0, 5, 50, 1000, 0.1366382696739064
10000.0, 1000000.0, 5, 50, 100, 0.49265438512274073
10000.0, 1000000.0, 5, 50, 1, 0.5309128186394075
10000.0, 1000000.0, 5, 50, 0.1, 0.5182618961987892
10000.0, 1000000.0, 5, 50, 0.01, 0.5004695876968952
10000.0, 1000000.0, 5, 50, 0.001, 0.48232310229888975
10000.0, 1000000.0, 5, 50, 0.0001, 0.5047166074923918
10000.0, 1000000.0, 5, 50, 1e-05, 0.4962302048076964
10000.0, 1000000.0, 5, 50, 1e-06, 0.531042789867336
10000.0, 1000000.0, 5, 50, 0, 0.09400959928163094
10000.0, 1000000.0, 5, 100, 1000, 0.129476151320414
10000.0, 1000000.0, 5, 100, 100, 0.5019719022232038
10000.0, 1000000.0, 5, 100, 1, 0.5097510022022814
10000.0, 1000000.0, 5, 100, 0.1, 0.5051482773530581
10000.0, 1000000.0, 5, 100, 0.01, 0.48926271736348725
10000.0, 1000000.0, 5, 100, 0.001, 0.49922415899871647
10000.0, 1000000.0, 5, 100, 0.0001, 0.5126637079795686
10000.0, 1000000.0, 5, 100, 1e-05, 0.5045556821344735
10000.0, 1000000.0, 5, 100, 1e-06, 0.5006819087746969
10000.0, 1000000.0, 5, 100, 0, 0.10791559203314524
10000.0, 1000000.0, 5, 150, 1000, 0.15153677308908345
10000.0, 1000000.0, 5, 150, 100, 0.5038478321449876
10000.0, 1000000.0, 5, 150, 1, 0.48682753803967677
10000.0, 1000000.0, 5, 150, 0.1, 0.5246691235450534
10000.0, 1000000.0, 5, 150, 0.01, 0.518237929949768
10000.0, 1000000.0, 5, 150, 0.001, 0.5148864220880821
10000.0, 1000000.0, 5, 150, 0.0001, 0.48848547305841317
10000.0, 1000000.0, 5, 150, 1e-05, 0.47694755861973026
10000.0, 1000000.0, 5, 150, 1e-06, 0.4988375231652213
10000.0, 1000000.0, 5, 150, 0, 0.2624823178783122
10000.0, 1000000.0, 5, 200, 1000, 0.164900804390087
10000.0, 1000000.0, 5, 200, 100, 0.4991862868998965
10000.0, 1000000.0, 5, 200, 1, 0.5037128262852547
10000.0, 1000000.0, 5, 200, 0.1, 0.5095571194794971
10000.0, 1000000.0, 5, 200, 0.01, 0.49058579544275527
10000.0, 1000000.0, 5, 200, 0.001, 0.5002378883326223
10000.0, 1000000.0, 5, 200, 0.0001, 0.51522726680117
10000.0, 1000000.0, 5, 200, 1e-05, 0.5149072275858151
10000.0, 1000000.0, 5, 200, 1e-06, 0.5159970784402241
10000.0, 1000000.0, 5, 200, 0, 0.06814422393534471
10000.0, 1000000.0, 10, 1, 1000, 0.5076881439341888
10000.0, 1000000.0, 10, 1, 100, 0.51024230092282
10000.0, 1000000.0, 10, 1, 1, 0.501014992611044
10000.0, 1000000.0, 10, 1, 0.1, 0.51185804990105
10000.0, 1000000.0, 10, 1, 0.01, 0.5009730599395144
10000.0, 1000000.0, 10, 1, 0.001, 0.506775172581088
10000.0, 1000000.0, 10, 1, 0.0001, 0.4885159413118225
10000.0, 1000000.0, 10, 1, 1e-05, 0.5048741930436719
10000.0, 1000000.0, 10, 1, 1e-06, 0.5098457391797735
10000.0, 1000000.0, 10, 1, 0, 0.5010965663204849
10000.0, 1000000.0, 10, 50, 1000, 0.14684620029600334
10000.0, 1000000.0, 10, 50, 100, 0.5067436373903327
10000.0, 1000000.0, 10, 50, 1, 0.4857342256245223
10000.0, 1000000.0, 10, 50, 0.1, 0.5132192212679633
10000.0, 1000000.0, 10, 50, 0.01, 0.501911478035095
10000.0, 1000000.0, 10, 50, 0.001, 0.4917972333492115
10000.0, 1000000.0, 10, 50, 0.0001, 0.4888414220302507
10000.0, 1000000.0, 10, 50, 1e-05, 0.49617887594737087
10000.0, 1000000.0, 10, 50, 1e-06, 0.5066008980122632
10000.0, 1000000.0, 10, 50, 0, 0.25296521370225383
10000.0, 1000000.0, 10, 100, 1000, 0.13157052679268694
10000.0, 1000000.0, 10, 100, 100, 0.5199284894202019
10000.0, 1000000.0, 10, 100, 1, 0.5059222920121316
10000.0, 1000000.0, 10, 100, 0.1, 0.5171997748631408
10000.0, 1000000.0, 10, 100, 0.01, 0.5024229900443142
10000.0, 1000000.0, 10, 100, 0.001, 0.5107430441896006
10000.0, 1000000.0, 10, 100, 0.0001, 0.4982935037105784
10000.0, 1000000.0, 10, 100, 1e-05, 0.5129956194611701
10000.0, 1000000.0, 10, 100, 1e-06, 0.5066167587733799
10000.0, 1000000.0, 10, 100, 0, 0.4027837687571823
10000.0, 1000000.0, 10, 150, 1000, 0.10914872005927968
10000.0, 1000000.0, 10, 150, 100, 0.5176133967109957
10000.0, 1000000.0, 10, 150, 1, 0.5139811231294502
10000.0, 1000000.0, 10, 150, 0.1, 0.5139208938262461
10000.0, 1000000.0, 10, 150, 0.01, 0.506593054296103
10000.0, 1000000.0, 10, 150, 0.001, 0.4842903322593313
10000.0, 1000000.0, 10, 150, 0.0001, 0.5157513867169583
10000.0, 1000000.0, 10, 150, 1e-05, 0.5134520791007366
10000.0, 1000000.0, 10, 150, 1e-06, 0.5246278672932276
10000.0, 1000000.0, 10, 150, 0, 0.3639158159010737
10000.0, 1000000.0, 10, 200, 1000, 0.12938293208074722
10000.0, 1000000.0, 10, 200, 100, 0.5023511677693157
10000.0, 1000000.0, 10, 200, 1, 0.5127472985656185
10000.0, 1000000.0, 10, 200, 0.1, 0.5129775533692894
10000.0, 1000000.0, 10, 200, 0.01, 0.5079552152874234
10000.0, 1000000.0, 10, 200, 0.001, 0.4907883028545932
10000.0, 1000000.0, 10, 200, 0.0001, 0.5197719126711049
10000.0, 1000000.0, 10, 200, 1e-05, 0.5020417532370157
10000.0, 1000000.0, 10, 200, 1e-06, 0.5141653713447796
10000.0, 1000000.0, 10, 200, 0, 0.35365002833856474
10000.0, 1000000.0, 15, 1, 1000, 0.5062827868783039
10000.0, 1000000.0, 15, 1, 100, 0.516295946570096
10000.0, 1000000.0, 15, 1, 1, 0.4852019252614446
10000.0, 1000000.0, 15, 1, 0.1, 0.49425882275268984
10000.0, 1000000.0, 15, 1, 0.01, 0.49168369288837
10000.0, 1000000.0, 15, 1, 0.001, 0.5016428423251316
10000.0, 1000000.0, 15, 1, 0.0001, 0.4920748313706887
10000.0, 1000000.0, 15, 1, 1e-05, 0.511010710171113
10000.0, 1000000.0, 15, 1, 1e-06, 0.4783655034553944
10000.0, 1000000.0, 15, 1, 0, 0.4950757321357438
10000.0, 1000000.0, 15, 50, 1000, 0.12966121789639456
10000.0, 1000000.0, 15, 50, 100, 0.5170793859596227
10000.0, 1000000.0, 15, 50, 1, 0.4934605685926668
10000.0, 1000000.0, 15, 50, 0.1, 0.49869766726376297
10000.0, 1000000.0, 15, 50, 0.01, 0.49746260806771
10000.0, 1000000.0, 15, 50, 0.001, 0.4930778094418911
10000.0, 1000000.0, 15, 50, 0.0001, 0.48783951145362897
10000.0, 1000000.0, 15, 50, 1e-05, 0.49555953020591675
10000.0, 1000000.0, 15, 50, 1e-06, 0.5177650914438063
10000.0, 1000000.0, 15, 50, 0, 0.3888751416230972
10000.0, 1000000.0, 15, 100, 1000, 0.13645023781800952
10000.0, 1000000.0, 15, 100, 100, 0.5075333555822769
10000.0, 1000000.0, 15, 100, 1, 0.5085311000763093
10000.0, 1000000.0, 15, 100, 0.1, 0.5154240985630731
10000.0, 1000000.0, 15, 100, 0.01, 0.5002357835300866
10000.0, 1000000.0, 15, 100, 0.001, 0.5169004906450178
10000.0, 1000000.0, 15, 100, 0.0001, 0.4923366625602209
10000.0, 1000000.0, 15, 100, 1e-05, 0.5238574944042225
10000.0, 1000000.0, 15, 100, 1e-06, 0.50122054317384
10000.0, 1000000.0, 15, 100, 0, 0.3862071461444202
10000.0, 1000000.0, 15, 150, 1000, 0.08029606803200176
10000.0, 1000000.0, 15, 150, 100, 0.5106115599823825
10000.0, 1000000.0, 15, 150, 1, 0.4990162543096888
10000.0, 1000000.0, 15, 150, 0.1, 0.5159285285780626
10000.0, 1000000.0, 15, 150, 0.01, 0.5118760792055518
10000.0, 1000000.0, 15, 150, 0.001, 0.5143884263590024
10000.0, 1000000.0, 15, 150, 0.0001, 0.5147945169184301
10000.0, 1000000.0, 15, 150, 1e-05, 0.4987100642201148
10000.0, 1000000.0, 15, 150, 1e-06, 0.5098109560462932
10000.0, 1000000.0, 15, 150, 0, 0.3814055957807094
10000.0, 1000000.0, 15, 200, 1000, 0.12032428133339407
10000.0, 1000000.0, 15, 200, 100, 0.5140297696688115
10000.0, 1000000.0, 15, 200, 1, 0.5023975052751727
10000.0, 1000000.0, 15, 200, 0.1, 0.5047935255291915
10000.0, 1000000.0, 15, 200, 0.01, 0.5007321781468084
10000.0, 1000000.0, 15, 200, 0.001, 0.5157624177252987
10000.0, 1000000.0, 15, 200, 0.0001, 0.4913021271201138
10000.0, 1000000.0, 15, 200, 1e-05, 0.5159553938628612
10000.0, 1000000.0, 15, 200, 1e-06, 0.5062400831938253
10000.0, 1000000.0, 15, 200, 0, 0.4002499743010089
10000.0, 1000000.0, 20, 1, 1000, 0.4825004561490423
10000.0, 1000000.0, 20, 1, 100, 0.5299230698540195
10000.0, 1000000.0, 20, 1, 1, 0.5293429741652399
10000.0, 1000000.0, 20, 1, 0.1, 0.4960778986868318
10000.0, 1000000.0, 20, 1, 0.01, 0.5127367619790791
10000.0, 1000000.0, 20, 1, 0.001, 0.496959251781218
10000.0, 1000000.0, 20, 1, 0.0001, 0.5089174051615626
10000.0, 1000000.0, 20, 1, 1e-05, 0.5236686319532334
10000.0, 1000000.0, 20, 1, 1e-06, 0.5141989299236764
10000.0, 1000000.0, 20, 1, 0, 0.5031401898496815
10000.0, 1000000.0, 20, 50, 1000, 0.12648242377123464
10000.0, 1000000.0, 20, 50, 100, 0.5020487875819556
10000.0, 1000000.0, 20, 50, 1, 0.5012626157850562
10000.0, 1000000.0, 20, 50, 0.1, 0.5129364568672722
10000.0, 1000000.0, 20, 50, 0.01, 0.4977279648596731
10000.0, 1000000.0, 20, 50, 0.001, 0.5011738509316422
10000.0, 1000000.0, 20, 50, 0.0001, 0.501294916873347
10000.0, 1000000.0, 20, 50, 1e-05, 0.5152608706839942
10000.0, 1000000.0, 20, 50, 1e-06, 0.5033190006241307
10000.0, 1000000.0, 20, 50, 0, 0.3568632965779082
10000.0, 1000000.0, 20, 100, 1000, 0.10629371097908036
10000.0, 1000000.0, 20, 100, 100, 0.5157787827312869
10000.0, 1000000.0, 20, 100, 1, 0.49627228967240034
10000.0, 1000000.0, 20, 100, 0.1, 0.5053124494645688
10000.0, 1000000.0, 20, 100, 0.01, 0.5004262031309943
10000.0, 1000000.0, 20, 100, 0.001, 0.50101917275022
10000.0, 1000000.0, 20, 100, 0.0001, 0.49525056467783424
10000.0, 1000000.0, 20, 100, 1e-05, 0.5015458824068391
10000.0, 1000000.0, 20, 100, 1e-06, 0.5073310548148728
10000.0, 1000000.0, 20, 100, 0, 0.3530500259940707
10000.0, 1000000.0, 20, 150, 1000, 0.14107956882769357
10000.0, 1000000.0, 20, 150, 100, 0.4948791574904958
10000.0, 1000000.0, 20, 150, 1, 0.5182414179916313
10000.0, 1000000.0, 20, 150, 0.1, 0.5019955661030606
10000.0, 1000000.0, 20, 150, 0.01, 0.5052557564604618
10000.0, 1000000.0, 20, 150, 0.001, 0.4947011457142855
10000.0, 1000000.0, 20, 150, 0.0001, 0.5154856385177973
10000.0, 1000000.0, 20, 150, 1e-05, 0.48640320377424046
10000.0, 1000000.0, 20, 150, 1e-06, 0.5242502670560875
10000.0, 1000000.0, 20, 150, 0, 0.2960805600523968
10000.0, 1000000.0, 20, 200, 1000, 0.12020392020673704
10000.0, 1000000.0, 20, 200, 100, 0.5205275429435987
10000.0, 1000000.0, 20, 200, 1, 0.5012839399930571
10000.0, 1000000.0, 20, 200, 0.1, 0.520893999289607
10000.0, 1000000.0, 20, 200, 0.01, 0.4965224190270839
10000.0, 1000000.0, 20, 200, 0.001, 0.5109947373481375
10000.0, 1000000.0, 20, 200, 0.0001, 0.5154713813499056
10000.0, 1000000.0, 20, 200, 1e-05, 0.5050602732105741
10000.0, 1000000.0, 20, 200, 1e-06, 0.49857357775746
10000.0, 1000000.0, 20, 200, 0, 0.36809850979698966
10000.0, 10000.0, 3, 1, 1000, 0.5024122384130891
10000.0, 10000.0, 3, 1, 100, 0.4966724376061481
10000.0, 10000.0, 3, 1, 1, 0.45244191378841103
10000.0, 10000.0, 3, 1, 0.1, 0.5058296294406012
10000.0, 10000.0, 3, 1, 0.01, 0.49838017672634005
10000.0, 10000.0, 3, 1, 0.001, 0.4954110159936686
10000.0, 10000.0, 3, 1, 0.0001, 0.4911896766224615
10000.0, 10000.0, 3, 1, 1e-05, 0.49185787907111655
10000.0, 10000.0, 3, 1, 1e-06, 0.5139812463913467
10000.0, 10000.0, 3, 1, 0, 0.5142553650587554
10000.0, 10000.0, 3, 50, 1000, 0.46454409583465833
10000.0, 10000.0, 3, 50, 100, 0.36680985697910595
10000.0, 10000.0, 3, 50, 1, 0.5070379948769799
10000.0, 10000.0, 3, 50, 0.1, 0.48193587928605036
10000.0, 10000.0, 3, 50, 0.01, 0.502333089251429
10000.0, 10000.0, 3, 50, 0.001, 0.5066867368685108
10000.0, 10000.0, 3, 50, 0.0001, 0.4793415099886852
10000.0, 10000.0, 3, 50, 1e-05, 0.4885432935103448
10000.0, 10000.0, 3, 50, 1e-06, 0.5009463245447204
10000.0, 10000.0, 3, 50, 0, 0.4815870572856034
10000.0, 10000.0, 3, 100, 1000, 0.4578368764621858
10000.0, 10000.0, 3, 100, 100, 0.34523178795456216
10000.0, 10000.0, 3, 100, 1, 0.497147067531206
10000.0, 10000.0, 3, 100, 0.1, 0.49898452542728255
10000.0, 10000.0, 3, 100, 0.01, 0.48785017048319873
10000.0, 10000.0, 3, 100, 0.001, 0.5107395131677164
10000.0, 10000.0, 3, 100, 0.0001, 0.47620558118055095
10000.0, 10000.0, 3, 100, 1e-05, 0.4888417770917347
10000.0, 10000.0, 3, 100, 1e-06, 0.5041811162887881
10000.0, 10000.0, 3, 100, 0, 0.48788337837141854
10000.0, 10000.0, 3, 150, 1000, 0.46065267059397946
10000.0, 10000.0, 3, 150, 100, 0.3383783342820732
10000.0, 10000.0, 3, 150, 1, 0.4883969324881133
10000.0, 10000.0, 3, 150, 0.1, 0.5038809516436017
10000.0, 10000.0, 3, 150, 0.01, 0.4899101395692135
10000.0, 10000.0, 3, 150, 0.001, 0.48285157337741225
10000.0, 10000.0, 3, 150, 0.0001, 0.48888097626453303
10000.0, 10000.0, 3, 150, 1e-05, 0.49336916438414596
10000.0, 10000.0, 3, 150, 1e-06, 0.5003901323116255
10000.0, 10000.0, 3, 150, 0, 0.49500759300009284
10000.0, 10000.0, 3, 200, 1000, 0.43014351683859703
10000.0, 10000.0, 3, 200, 100, 0.3456722499060797
10000.0, 10000.0, 3, 200, 1, 0.4875575999017732
10000.0, 10000.0, 3, 200, 0.1, 0.49524098295362656
10000.0, 10000.0, 3, 200, 0.01, 0.5048879956269265
10000.0, 10000.0, 3, 200, 0.001, 0.5076931274511716
10000.0, 10000.0, 3, 200, 0.0001, 0.4986243419135047
10000.0, 10000.0, 3, 200, 1e-05, 0.4748520652743333
10000.0, 10000.0, 3, 200, 1e-06, 0.4846567889530787
10000.0, 10000.0, 3, 200, 0, 0.5030488495400678
10000.0, 10000.0, 5, 1, 1000, 0.48991449898032885
10000.0, 10000.0, 5, 1, 100, 0.47241557774022597
10000.0, 10000.0, 5, 1, 1, 0.4751092213911422
10000.0, 10000.0, 5, 1, 0.1, 0.4836215549664174
10000.0, 10000.0, 5, 1, 0.01, 0.49706598242025846
10000.0, 10000.0, 5, 1, 0.001, 0.46236092708585036
10000.0, 10000.0, 5, 1, 0.0001, 0.46820153057389957
10000.0, 10000.0, 5, 1, 1e-05, 0.4871889982869064
10000.0, 10000.0, 5, 1, 1e-06, 0.49306205273942005
10000.0, 10000.0, 5, 1, 0, 0.48840555995637586
10000.0, 10000.0, 5, 50, 1000, 0.4845410920873271
10000.0, 10000.0, 5, 50, 100, 0.4141359852293164
10000.0, 10000.0, 5, 50, 1, 0.5107573530858409
10000.0, 10000.0, 5, 50, 0.1, 0.5007650326455244
10000.0, 10000.0, 5, 50, 0.01, 0.4962848056442124
10000.0, 10000.0, 5, 50, 0.001, 0.5129188662622554
10000.0, 10000.0, 5, 50, 0.0001, 0.48441910000767757
10000.0, 10000.0, 5, 50, 1e-05, 0.47887647686604173
10000.0, 10000.0, 5, 50, 1e-06, 0.4918105984276636
10000.0, 10000.0, 5, 50, 0, 0.4806237435361004
10000.0, 10000.0, 5, 100, 1000, 0.44706939589090305
10000.0, 10000.0, 5, 100, 100, 0.3940957324652433
